rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,time/fps,time/episodes,rollout/ep_len_mean,time/total_timesteps,train/n_updates,train/loss,train/learning_rate
0.38,828,0.9178346666666666,74,46100,1.29,61624,,,
0.52,830,0.9176493333333333,74,46200,1.39,61763,,,
0.45,832,0.917468,74,46300,1.36,61899,,,
0.63,834,0.9172786666666666,74,46400,1.42,62041,,,
0.4,836,0.9171,74,46500,1.34,62175,,,
0.41,837,0.9169213333333333,74,46600,1.34,62309,,,
0.64,839,0.9167346666666667,74,46700,1.4,62449,,,
0.33,841,0.9165613333333333,74,46800,1.3,62579,,,
0.5,843,0.91638,74,46900,1.36,62715,,,
0.48,845,0.9162013333333334,74,47000,1.34,62849,,,
0.57,846,0.9160079999999999,74,47100,1.45,62994,,,
0.43,848,0.915832,74,47200,1.32,63126,,,
0.35,850,0.9156626666666667,74,47300,1.27,63253,,,
0.33,852,0.915492,74,47400,1.28,63381,,,
0.44,853,0.9153146666666667,74,47500,1.33,63514,,,
0.64,855,0.9151213333333332,74,47600,1.45,63659,,,
0.53,857,0.914936,74,47700,1.39,63798,,,
0.22,859,0.9147746666666667,74,47800,1.21,63919,,,
0.39,861,0.9146000000000001,74,47900,1.31,64050,,,
0.27,863,0.9144333333333334,74,48000,1.25,64175,,,
0.7,864,0.9142399999999999,74,48100,1.45,64320,,,
0.44,866,0.9140600000000001,74,48200,1.35,64455,,,
0.39,868,0.9138853333333334,74,48300,1.31,64586,,,
0.39,870,0.9137120000000001,74,48400,1.3,64716,,,
0.37,872,0.9135359999999999,74,48500,1.32,64848,,,
0.53,874,0.9133546666666668,74,48600,1.36,64984,,,
0.46,875,0.9131720000000001,74,48700,1.37,65121,,,
0.73,877,0.912976,74,48800,1.47,65268,,,
0.29,879,0.9128093333333334,74,48900,1.25,65393,,,
0.42,881,0.9126306666666666,74,49000,1.34,65527,,,
0.42,883,0.9124586666666668,74,49100,1.29,65656,,,
0.35,884,0.9122906666666666,74,49200,1.26,65782,,,
0.33,886,0.9121226666666666,74,49300,1.26,65908,,,
0.56,888,0.91194,74,49400,1.37,66045,,,
0.59,890,0.911756,74,49500,1.38,66183,,,
0.37,892,0.9115800000000001,74,49600,1.32,66315,,,
0.28,893,0.911416,74,49700,1.23,66438,,,
0.5,895,0.9112279999999999,74,49800,1.41,66579,,,
0.4,897,0.9110506666666667,74,49900,1.33,66712,,,
0.71,899,0.910852,74,50000,1.49,66861,,,
0.32,901,0.9106826666666668,74,50100,1.27,66988,,,
0.51,902,0.910496,74,50200,1.4,67128,,,
0.28,904,0.9103293333333333,74,50300,1.25,67253,,,
0.42,906,0.910156,74,50400,1.3,67383,,,
0.32,908,0.9099839999999999,74,50500,1.29,67512,,,
0.48,910,0.9098040000000001,74,50600,1.35,67647,,,
0.55,912,0.9096133333333334,74,50700,1.43,67790,,,
0.44,914,0.909432,74,50800,1.36,67926,,,
0.28,915,0.9092666666666667,74,50900,1.24,68050,,,
0.46,917,0.9090973333333334,74,51000,1.27,68177,,,
0.56,919,0.9089106666666666,74,51100,1.4,68317,,,
0.28,921,0.9087413333333334,74,51200,1.27,68444,,,
0.49,923,0.90856,74,51300,1.36,68580,,,
0.49,925,0.9083760000000001,74,51400,1.38,68718,,,
0.32,926,0.908204,74,51500,1.29,68847,,,
0.63,928,0.9080106666666667,74,51600,1.45,68992,,,
0.57,930,0.9078226666666667,74,51700,1.41,69133,,,
0.36,931,0.9076453333333334,74,51800,1.33,69266,,,
0.36,933,0.9074773333333332,74,51900,1.26,69392,,,
0.44,935,0.9073039999999999,74,52000,1.3,69522,,,
0.29,937,0.9071386666666668,74,52100,1.24,69646,,,
0.46,939,0.9069546666666666,74,52200,1.38,69784,,,
0.53,940,0.9067666666666667,74,52300,1.41,69925,,,
0.39,942,0.906588,74,52400,1.34,70059,,,
0.42,944,0.9064133333333333,74,52500,1.31,70190,,,
0.49,946,0.9062293333333333,74,52600,1.38,70328,,,
0.47,948,0.9060466666666667,74,52700,1.37,70465,,,
0.48,949,0.905872,74,52800,1.31,70596,,,
0.44,951,0.9056933333333332,74,52900,1.34,70730,,,
0.41,953,0.905516,74,53000,1.33,70863,,,
0.58,955,0.9053253333333333,74,53100,1.43,71006,,,
0.65,957,0.9051359999999999,74,53200,1.42,71148,,,
0.55,958,0.9049480000000001,74,53300,1.41,71289,,,
0.42,960,0.9047706666666666,74,53400,1.33,71422,,,
0.28,961,0.904604,74,53500,1.25,71547,,,
0.48,963,0.90442,74,53600,1.38,71685,,,
0.41,964,0.9042399999999999,74,53700,1.35,71820,,,
0.47,966,0.9040626666666667,74,53800,1.33,71953,,,
0.47,968,0.903888,74,53900,1.31,72084,,,
0.63,970,0.9037013333333332,74,54000,1.4,72224,,,
0.36,972,0.9035280000000001,74,54100,1.3,72354,,,
0.26,973,0.9033640000000001,74,54200,1.23,72477,,,
0.56,975,0.9031786666666666,74,54300,1.39,72616,,,
0.64,977,0.9029866666666666,74,54400,1.44,72760,,,
0.32,979,0.9028213333333333,74,54500,1.24,72884,,,
0.45,981,0.9026453333333333,74,54600,1.32,73016,,,
0.9,982,0.902444,74,54700,1.51,73167,,,
0.5,984,0.9022546666666666,74,54800,1.42,73309,,,
0.35,986,0.9020786666666667,74,54900,1.32,73441,,,
0.51,988,0.9018933333333334,74,55000,1.39,73580,,,
0.59,990,0.9017013333333332,74,55100,1.44,73724,,,
0.46,991,0.9015266666666666,74,55200,1.31,73855,,,
0.51,993,0.9013439999999999,74,55300,1.37,73992,,,
0.53,995,0.90116,74,55400,1.38,74130,,,
0.46,997,0.9009813333333334,74,55500,1.34,74264,,,
0.65,999,0.9007879999999999,74,55600,1.45,74409,,,
0.34,1001,0.9006133333333333,74,55700,1.31,74540,,,
0.47,1003,0.900428,74,55800,1.39,74679,,,
0.66,1005,0.900244,74,55900,1.38,74817,,,
0.59,1006,0.9000586666666668,74,56000,1.39,74956,,,
0.45,1008,0.8998839999999999,74,56100,1.31,75087,,,
0.48,1010,0.8997013333333332,74,56200,1.37,75224,,,
0.28,1012,0.8995346666666666,74,56300,1.25,75349,,,
0.47,1014,0.8993519999999999,74,56400,1.37,75486,,,
0.26,1016,0.8991880000000001,74,56500,1.23,75609,,,
0.43,1017,0.8990119999999999,74,56600,1.32,75741,,,
0.58,1019,0.8988173333333334,74,56700,1.46,75887,,,
0.46,1021,0.8986373333333333,74,56800,1.35,76022,,,
0.44,1023,0.89846,74,56900,1.33,76155,,,
0.37,1025,0.8982893333333333,74,57000,1.28,76283,,,
0.62,1027,0.8980973333333333,74,57100,1.44,76427,,,
0.23,1028,0.8979360000000001,74,57200,1.21,76548,,,
0.65,1030,0.8977453333333334,74,57300,1.43,76691,,,
0.33,1032,0.8975759999999999,74,57400,1.27,76818,,,
0.3,1034,0.8974120000000001,74,57500,1.23,76941,,,
0.63,1036,0.8972279999999999,74,57600,1.38,77079,,,
0.53,1037,0.8970413333333334,74,57700,1.4,77219,,,
0.27,1039,0.8968773333333333,74,57800,1.23,77342,,,
0.44,1041,0.8966986666666668,74,57900,1.34,77476,,,
0.59,1043,0.8965093333333334,74,58000,1.42,77618,,,
0.3,1045,0.8963453333333333,74,58100,1.23,77741,,,
0.44,1046,0.8961680000000001,74,58200,1.33,77874,,,
0.78,1048,0.8959706666666667,74,58300,1.48,78022,,,
0.51,1050,0.8957853333333334,74,58400,1.39,78161,,,
0.74,1052,0.895588,74,58500,1.48,78309,,,
0.32,1054,0.8954173333333333,74,58600,1.28,78437,,,
0.47,1055,0.8952373333333332,74,58700,1.35,78572,,,
0.48,1057,0.89506,74,58800,1.33,78705,,,
0.57,1059,0.8948719999999999,74,58900,1.41,78846,,,
0.23,1061,0.8947093333333334,74,59000,1.22,78968,,,
0.38,1062,0.8945346666666667,74,59100,1.31,79099,,,
0.33,1064,0.8943666666666668,74,59200,1.26,79225,,,
0.58,1066,0.8941813333333333,74,59300,1.39,79364,,,
0.35,1068,0.8940079999999999,74,59400,1.3,79494,,,
0.43,1070,0.8938306666666667,74,59500,1.33,79627,,,
0.53,1071,0.8936453333333334,74,59600,1.39,79766,,,
0.46,1073,0.8934706666666667,74,59700,1.31,79897,,,
0.58,1075,0.8932853333333333,74,59800,1.39,80036,,,
0.46,1077,0.8931066666666667,74,59900,1.34,80170,,,
0.5,1079,0.892924,74,60000,1.37,80307,,,
0.39,1081,0.8927466666666666,74,60100,1.33,80440,,,
0.43,1082,0.892568,74,60200,1.34,80574,,,
0.57,1084,0.8923786666666667,74,60300,1.42,80716,,,
0.36,1086,0.8922066666666666,74,60400,1.29,80845,,,
0.46,1088,0.892028,74,60500,1.34,80979,,,
0.34,1090,0.891856,74,60600,1.29,81108,,,
0.57,1091,0.8916666666666666,74,60700,1.42,81250,,,
0.34,1093,0.8914960000000001,74,60800,1.28,81378,,,
0.29,1095,0.891332,74,60900,1.23,81501,,,
0.42,1097,0.8911546666666668,74,61000,1.33,81634,,,
0.53,1099,0.890976,74,61100,1.34,81768,,,
0.5,1100,0.8907959999999999,74,61200,1.35,81903,,,
0.51,1102,0.8906160000000001,74,61300,1.35,82038,,,
0.23,1104,0.8904546666666666,74,61400,1.21,82159,,,
0.5,1106,0.8902760000000001,74,61500,1.34,82293,,,
0.39,1108,0.8900999999999999,74,61600,1.32,82425,,,
0.58,1109,0.889912,74,61700,1.41,82566,,,
0.6,1111,0.8897253333333333,74,61800,1.4,82706,,,
0.45,1113,0.889548,74,61900,1.33,82839,,,
0.44,1115,0.8893693333333332,74,62000,1.34,82973,,,
0.49,1117,0.889184,74,62100,1.39,83112,,,
0.48,1118,0.8890026666666666,74,62200,1.36,83248,,,
0.38,1120,0.8888306666666668,74,62300,1.29,83377,,,
0.33,1122,0.88866,74,62400,1.28,83505,,,
0.32,1124,0.8884906666666668,74,62500,1.27,83632,,,
0.28,1126,0.888328,74,62600,1.22,83754,,,
0.29,1127,0.888164,74,62700,1.23,83877,,,
0.24,1129,0.8879999999999999,74,62800,1.23,84000,,,
0.43,1131,0.88782,74,62900,1.35,84135,,,
0.34,1133,0.8876506666666666,74,63000,1.27,84262,,,
0.45,1134,0.887472,74,63100,1.34,84396,,,
0.25,1136,0.887308,74,63200,1.23,84519,,,
0.53,1138,0.8871226666666667,74,63300,1.39,84658,,,
0.32,1140,0.886952,74,63400,1.28,84786,,,
0.28,1142,0.8867866666666666,74,63500,1.24,84910,,,
0.42,1143,0.8866093333333334,74,63600,1.33,85043,,,
0.74,1145,0.8864133333333333,74,63700,1.47,85190,,,
0.33,1147,0.8862413333333334,74,63800,1.29,85319,,,
0.25,1149,0.88608,74,63900,1.21,85440,,,
0.4,1151,0.8859053333333333,74,64000,1.31,85571,,,
0.28,1153,0.8857386666666667,74,64100,1.25,85696,,,
0.42,1155,0.8855586666666666,74,64200,1.35,85831,,,
0.37,1156,0.8853893333333334,74,64300,1.27,85958,,,
0.66,1158,0.8851960000000001,74,64400,1.45,86103,,,
0.61,1160,0.8850199999999999,74,64500,1.32,86235,,,
0.6,1162,0.8848346666666667,74,64600,1.39,86374,,,
0.68,1164,0.8846386666666666,74,64700,1.47,86521,,,
0.35,1165,0.8844653333333334,74,64800,1.3,86651,,,
0.26,1167,0.8843026666666667,74,64900,1.22,86773,,,
0.43,1169,0.8841266666666667,74,65000,1.32,86905,,,
0.38,1171,0.8839573333333333,74,65100,1.27,87032,,,
0.43,1173,0.8837773333333334,74,65200,1.35,87167,,,
0.58,1175,0.8835946666666668,74,65300,1.37,87304,,,
0.34,1176,0.883424,74,65400,1.28,87432,,,
0.48,1178,0.8832453333333334,74,65500,1.34,87566,,,
0.53,1180,0.8830586666666667,74,65600,1.4,87706,,,
0.32,1182,0.8828946666666666,74,65700,1.23,87829,,,
0.62,1184,0.8826986666666667,74,65800,1.47,87976,,,
0.35,1185,0.882528,74,65900,1.28,88104,,,
0.34,1187,0.8823573333333332,74,66000,1.28,88232,,,
0.52,1189,0.8821680000000001,74,66100,1.42,88374,,,
0.34,1191,0.881996,74,66200,1.29,88503,,,
0.34,1193,0.8818253333333332,74,66300,1.28,88631,,,
0.56,1195,0.88164,74,66400,1.39,88770,,,
0.6,1196,0.881456,74,66500,1.38,88908,,,
0.54,1198,0.881272,74,66600,1.38,89046,,,
0.5,1200,0.8810880000000001,74,66700,1.38,89184,,,
0.34,1202,0.8809173333333333,74,66800,1.28,89312,,,
0.34,1204,0.8807453333333333,74,66900,1.29,89441,,,
0.34,1205,0.8805706666666666,74,67000,1.31,89572,,,
0.44,1207,0.8803920000000001,74,67100,1.34,89706,,,
0.46,1209,0.88022,74,67200,1.29,89835,,,
0.58,1211,0.8800333333333334,74,67300,1.4,89975,,,
0.42,1213,0.8798573333333333,74,67400,1.32,90107,,,
0.59,1214,0.8796666666666666,74,67500,1.43,90250,,,
0.74,1216,0.8794746666666666,74,67600,1.44,90394,,,
0.59,1218,0.8792880000000001,74,67700,1.4,90534,,,
0.77,1220,0.8790866666666666,74,67800,1.51,90685,,,
0.4,1222,0.8789173333333333,74,67900,1.27,90812,,,
0.55,1223,0.8787293333333333,74,68000,1.41,90953,,,
0.44,1225,0.8785466666666666,74,68100,1.37,91090,,,
0.43,1227,0.878368,74,68200,1.34,91224,,,
0.47,1229,0.8781906666666666,74,68300,1.33,91357,,,
0.52,1231,0.8780013333333334,74,68400,1.42,91499,,,
0.27,1232,0.8778360000000001,74,68500,1.24,91623,,,
0.6,1234,0.8776533333333334,74,68600,1.37,91760,,,
0.28,1236,0.8774906666666666,74,68700,1.22,91882,,,
0.58,1238,0.8773066666666667,74,68800,1.38,92020,,,
0.52,1240,0.8771253333333333,74,68900,1.36,92156,,,
0.58,1242,0.8769386666666668,74,69000,1.4,92296,,,
0.4,1243,0.8767666666666667,74,69100,1.29,92425,,,
0.32,1245,0.8765973333333332,74,69200,1.27,92552,,,
0.57,1247,0.876412,74,69300,1.39,92691,,,
0.31,1249,0.876244,74,69400,1.26,92817,,,
0.37,1251,0.8760680000000001,74,69500,1.32,92949,,,
0.7,1253,0.8758693333333334,74,69600,1.49,93098,,,
0.42,1255,0.8756906666666666,74,69700,1.34,93232,,,
0.42,1256,0.8755200000000001,74,69800,1.28,93360,,,
0.59,1258,0.8753280000000001,74,69900,1.44,93504,,,
0.2,1260,0.8751693333333332,74,70000,1.19,93623,,,
0.58,1262,0.874984,74,70100,1.39,93762,,,
0.37,1264,0.8748106666666666,74,70200,1.3,93892,,,
0.76,1265,0.8746160000000001,74,70300,1.46,94038,,,
0.58,1267,0.8744293333333333,74,70400,1.4,94178,,,
0.42,1269,0.8742573333333334,74,70500,1.29,94307,,,
0.41,1271,0.8740840000000001,74,70600,1.3,94437,,,
0.29,1273,0.8739159999999999,74,70700,1.26,94563,,,
0.55,1274,0.8737280000000001,74,70800,1.41,94704,,,
0.27,1276,0.8735626666666667,74,70900,1.24,94828,,,
0.34,1278,0.8733906666666666,74,71000,1.29,94957,,,
0.47,1280,0.8732106666666666,74,71100,1.35,95092,,,
0.42,1282,0.8730333333333333,74,71200,1.33,95225,,,
0.3,1284,0.8728666666666667,74,71300,1.25,95350,,,
0.46,1286,0.8726853333333333,74,71400,1.36,95486,,,
0.6,1288,0.8724933333333333,74,71500,1.44,95630,,,
0.4,1290,0.8723160000000001,74,71600,1.33,95763,,,
0.49,1291,0.8721306666666666,74,71700,1.39,95902,,,
0.4,1294,0.8719613333333334,74,71800,1.27,96029,,,
0.41,1295,0.8717866666666667,74,71900,1.31,96160,,,
0.46,1297,0.8716026666666667,74,72000,1.38,96298,,,
0.4,1299,0.8714280000000001,74,72100,1.31,96429,,,
0.41,1301,0.8712573333333333,74,72200,1.28,96557,,,
0.28,1303,0.871092,74,72300,1.24,96681,,,
0.42,1304,0.870916,74,72400,1.32,96813,,,
0.4,1306,0.8707386666666665,74,72500,1.33,96946,,,
0.37,1308,0.8705666666666667,74,72600,1.29,97075,,,
0.43,1310,0.8703893333333332,74,72700,1.33,97208,,,
0.39,1312,0.8702160000000001,74,72800,1.3,97338,,,
0.38,1313,0.870044,74,72900,1.29,97467,,,
0.33,1315,0.8698733333333333,74,73000,1.28,97595,,,
0.63,1317,0.86968,74,73100,1.45,97740,,,
0.38,1319,0.8695106666666668,74,73200,1.27,97867,,,
0.39,1321,0.8693413333333333,74,73300,1.27,97994,,,
0.42,1323,0.8691666666666666,74,73400,1.31,98125,,,
0.25,1325,0.869008,74,73500,1.19,98244,,,
0.51,1327,0.8688213333333334,74,73600,1.4,98384,,,
0.39,1328,0.8686466666666668,74,73700,1.31,98515,,,
0.32,1330,0.8684786666666666,74,73800,1.26,98641,,,
0.39,1332,0.8683053333333333,74,73900,1.3,98771,,,
0.48,1334,0.8681253333333334,74,74000,1.35,98906,,,
0.3,1336,0.8679613333333334,74,74100,1.23,99029,,,
0.51,1338,0.8677746666666666,74,74200,1.4,99169,,,
0.42,1339,0.8675986666666666,74,74300,1.32,99301,,,
0.37,1341,0.8674266666666668,74,74400,1.29,99430,,,
0.36,1343,0.8672519999999999,74,74500,1.31,99561,,,
0.46,1345,0.8670720000000001,74,74600,1.35,99696,,,
0.48,1347,0.8668879999999999,74,74700,1.38,99834,,,
0.28,1349,0.866724,74,74800,1.23,99957,,,
0.54,1350,0.8665400000000001,74,74900,1.38,100095,,,
0.2,1352,0.8663799999999999,74,75000,1.2,100215,,,
0.31,1354,0.8662080000000001,74,75100,1.29,100344,,,
0.44,1356,0.8660253333333334,74,75200,1.37,100481,,,
0.62,1358,0.8658346666666668,74,75300,1.43,100624,,,
0.53,1359,0.8656440000000001,74,75400,1.43,100767,,,
0.43,1361,0.8654666666666666,74,75500,1.33,100900,,,
0.34,1363,0.8652946666666668,74,75600,1.29,101029,,,
0.38,1365,0.8651200000000001,74,75700,1.31,101160,,,
0.4,1367,0.8649413333333333,74,75800,1.34,101294,,,
0.56,1369,0.8647546666666668,74,75900,1.4,101434,,,
0.45,1371,0.8645799999999999,74,76000,1.31,101565,,,
0.54,1372,0.8643933333333333,74,76100,1.4,101705,,,
0.53,1374,0.8642093333333334,74,76200,1.38,101843,,,
0.42,1376,0.8640346666666667,74,76300,1.31,101974,,,
0.33,1378,0.8638653333333333,74,76400,1.27,102101,,,
0.48,1380,0.8636840000000001,74,76500,1.36,102237,,,
0.46,1381,0.8635120000000001,74,76600,1.29,102366,,,
0.49,1383,0.863332,74,76700,1.35,102501,,,
0.31,1385,0.8631626666666667,74,76800,1.27,102628,,,
0.54,1387,0.8629773333333333,74,76900,1.39,102767,,,
0.27,1389,0.8628119999999999,74,77000,1.24,102891,,,
0.42,1391,0.8626320000000001,74,77100,1.35,103026,,,
0.52,1393,0.8624480000000001,74,77200,1.38,103164,,,
0.35,1394,0.862276,74,77300,1.29,103293,,,
0.44,1396,0.8620973333333333,74,77400,1.34,103427,,,
0.35,1398,0.861928,74,77500,1.27,103554,,,
0.74,1400,0.861728,74,77600,1.5,103704,,,
0.54,1402,0.8615466666666667,74,77700,1.36,103840,,,
0.26,1404,0.8613813333333333,74,77800,1.24,103964,,,
0.56,1405,0.8611893333333334,74,77900,1.44,104108,,,
0.52,1407,0.8610066666666667,74,78000,1.37,104245,,,
0.58,1409,0.8608186666666666,74,78100,1.41,104386,,,
0.45,1411,0.8606373333333333,74,78200,1.36,104522,,,
0.39,1413,0.8604653333333334,74,78300,1.29,104651,,,
0.52,1414,0.8602799999999999,74,78400,1.39,104790,,,
0.39,1416,0.8601000000000001,74,78500,1.35,104925,,,
0.37,1418,0.859928,74,78600,1.29,105054,,,
0.52,1420,0.8597440000000001,74,78700,1.38,105192,,,
0.41,1422,0.8595679999999999,74,78800,1.32,105324,,,
0.46,1424,0.8593893333333333,74,78900,1.34,105458,,,
0.63,1426,0.8591973333333334,74,79000,1.44,105602,,,
0.37,1427,0.8590279999999999,74,79100,1.27,105729,,,
0.64,1429,0.85884,74,79200,1.41,105870,,,
0.63,1431,0.8586480000000001,74,79300,1.44,106014,,,
0.44,1433,0.8584733333333334,74,79400,1.31,106145,,,
0.3,1434,0.8583080000000001,74,79500,1.24,106269,,,
0.22,1436,0.8581466666666666,74,79600,1.21,106390,,,
0.53,1438,0.8579613333333334,74,79700,1.39,106529,,,
0.39,1440,0.8577933333333334,74,79800,1.26,106655,,,
0.43,1441,0.8576133333333333,74,79900,1.35,106790,,,
0.45,1443,0.857432,74,80000,1.36,106926,,,
0.46,1445,0.8572586666666666,74,80100,1.3,107056,,,
0.51,1447,0.857076,74,80200,1.37,107193,,,
0.5,1449,0.856892,74,80300,1.38,107331,,,
0.39,1450,0.8567146666666667,74,80400,1.33,107464,,,
0.52,1452,0.8565266666666667,74,80500,1.41,107605,,,
0.52,1454,0.8563426666666667,74,80600,1.38,107743,,,
0.48,1455,0.8561639999999999,74,80700,1.34,107877,,,
0.58,1457,0.8559813333333333,74,80800,1.37,108014,,,
0.43,1459,0.8558013333333334,74,80900,1.35,108149,,,
0.28,1460,0.8556373333333334,74,81000,1.23,108272,,,
0.44,1462,0.855456,74,81100,1.36,108408,,,
0.43,1464,0.8552813333333333,74,81200,1.31,108539,,,
0.23,1466,0.8551213333333334,74,81300,1.2,108659,,,
0.43,1468,0.8549466666666667,74,81400,1.31,108790,,,
0.48,1470,0.8547693333333333,74,81500,1.33,108923,,,
0.57,1472,0.8545853333333333,74,81600,1.38,109061,,,
0.26,1473,0.8544240000000001,74,81700,1.21,109182,,,
0.52,1475,0.8542426666666667,74,81800,1.36,109318,,,
0.42,1477,0.854068,74,81900,1.31,109449,,,
0.63,1479,0.8538733333333333,74,82000,1.46,109595,,,
0.61,1481,0.8536866666666667,74,82100,1.4,109735,,,
0.53,1483,0.8534999999999999,74,82200,1.4,109875,,,
0.34,1485,0.8533306666666667,74,82300,1.27,110002,,,
0.44,1486,0.8531533333333334,74,82400,1.33,110135,,,
0.35,1488,0.8529866666666668,74,82500,1.25,110260,,,
0.31,1490,0.852816,74,82600,1.28,110388,,,
0.53,1492,0.8526333333333334,74,82700,1.37,110525,,,
0.22,1494,0.8524733333333334,74,82800,1.2,110645,,,
0.5,1496,0.8522933333333333,74,82900,1.35,110780,,,
0.28,1498,0.8521320000000001,74,83000,1.21,110901,,,
0.75,1499,0.8519413333333334,74,83100,1.43,111044,,,
0.41,1501,0.8517653333333333,74,83200,1.32,111176,,,
0.35,1503,0.8515946666666667,74,83300,1.28,111304,,,
0.53,1505,0.8514200000000001,74,83400,1.31,111435,,,
0.2,1507,0.8512626666666667,74,83500,1.18,111553,,,
0.67,1509,0.8510666666666666,74,83600,1.47,111700,,,
0.42,1510,0.8508880000000001,74,83700,1.34,111834,,,
0.49,1512,0.8507039999999999,74,83800,1.38,111972,,,
0.28,1514,0.850536,74,83900,1.26,112098,,,
0.2,1516,0.8503773333333333,74,84000,1.19,112217,,,
0.28,1518,0.8502146666666666,74,84100,1.22,112339,,,
0.42,1519,0.8500413333333334,73,84200,1.3,112469,,,
0.56,1521,0.849852,74,84300,1.42,112611,,,
0.37,1523,0.8496839999999999,73,84400,1.26,112737,,,
0.48,1525,0.8495079999999999,73,84500,1.32,112869,,,
0.4,1527,0.8493293333333334,73,84600,1.34,113003,,,
0.76,1529,0.8491333333333333,74,84700,1.47,113150,,,
0.24,1530,0.8489706666666668,73,84800,1.22,113272,,,
0.35,1532,0.8487973333333334,73,84900,1.3,113402,,,
0.33,1534,0.8486279999999999,73,85000,1.27,113529,,,
0.41,1536,0.848452,73,85100,1.32,113661,,,
0.53,1537,0.8482719999999999,73,85200,1.35,113796,,,
0.32,1539,0.848104,73,85300,1.26,113922,,,
0.54,1541,0.8479213333333333,73,85400,1.37,114059,,,
0.5,1543,0.8477426666666668,73,85500,1.34,114193,,,
0.3,1545,0.847572,73,85600,1.28,114321,,,
0.65,1547,0.8473786666666667,73,85700,1.45,114466,,,
0.64,1548,0.847188,73,85800,1.43,114609,,,
0.25,1550,0.8470266666666666,73,85900,1.21,114730,,,
0.39,1552,0.846856,73,86000,1.28,114858,,,
0.43,1554,0.8466826666666667,73,86100,1.3,114988,,,
0.41,1556,0.8465039999999999,73,86200,1.34,115122,,,
0.29,1558,0.8463413333333334,73,86300,1.22,115244,,,
0.71,1560,0.8461466666666666,73,86400,1.46,115390,,,
0.55,1562,0.8459613333333333,73,86500,1.39,115529,,,
0.34,1563,0.8457866666666667,73,86600,1.31,115660,,,
0.47,1565,0.8456053333333333,73,86700,1.36,115796,,,
0.46,1567,0.8454226666666667,73,86800,1.37,115933,,,
0.36,1569,0.8452466666666667,73,86900,1.32,116065,,,
0.33,1571,0.8450786666666668,73,87000,1.26,116191,,,
0.31,1572,0.8449106666666666,73,87100,1.26,116317,,,
0.48,1574,0.8447293333333334,73,87200,1.36,116453,,,
0.4,1576,0.8445560000000001,73,87300,1.3,116583,,,
0.45,1578,0.844376,73,87400,1.35,116718,,,
0.51,1580,0.8441866666666666,73,87500,1.42,116860,,,
0.71,1581,0.8440053333333333,73,87600,1.36,116996,,,
0.4,1583,0.8438293333333333,73,87700,1.32,117128,,,
0.51,1585,0.8436466666666667,73,87800,1.37,117265,,,
0.47,1587,0.8434626666666667,73,87900,1.38,117403,,,
0.28,1589,0.8432999999999999,73,88000,1.22,117525,,,
0.41,1590,0.8431213333333334,73,88100,1.34,117659,,,
0.35,1592,0.8429533333333334,73,88200,1.26,117785,,,
0.24,1594,0.8427906666666667,73,88300,1.22,117907,,,
0.64,1596,0.8426013333333333,73,88400,1.42,118049,,,
0.56,1598,0.8424186666666666,73,88500,1.37,118186,,,
0.46,1600,0.8422346666666667,73,88600,1.38,118324,,,
0.27,1602,0.8420719999999999,73,88700,1.22,118446,,,
0.41,1604,0.8418933333333334,73,88800,1.34,118580,,,
0.5,1606,0.8417093333333334,73,88900,1.38,118718,,,
0.47,1607,0.841528,73,89000,1.36,118854,,,
0.47,1609,0.8413440000000001,73,89100,1.38,118992,,,
0.29,1611,0.8411786666666667,73,89200,1.24,119116,,,
0.36,1613,0.8410040000000001,73,89300,1.31,119247,,,
0.46,1615,0.840824,73,89400,1.35,119382,,,
0.4,1616,0.840652,73,89500,1.29,119511,,,
0.51,1618,0.840468,73,89600,1.38,119649,,,
0.56,1620,0.8402853333333333,73,89700,1.37,119786,,,
0.4,1622,0.8401133333333333,73,89800,1.29,119915,,,
0.5,1624,0.8399239999999999,73,89900,1.42,120057,,,
0.41,1626,0.8397466666666666,73,90000,1.33,120190,,,
0.54,1627,0.839564,73,90100,1.37,120327,,,
0.33,1629,0.8393933333333332,73,90200,1.28,120455,,,
0.54,1631,0.839208,73,90300,1.39,120594,,,
0.44,1633,0.839032,73,90400,1.32,120726,,,
0.27,1635,0.838868,73,90500,1.23,120849,,,
0.25,1637,0.8387053333333334,73,90600,1.22,120971,,,
0.36,1638,0.8385333333333334,73,90700,1.29,121100,,,
0.32,1640,0.8383653333333334,73,90800,1.26,121226,,,
0.52,1642,0.838184,73,90900,1.36,121362,,,
0.46,1644,0.8380053333333333,73,91000,1.34,121496,,,
0.33,1646,0.8378333333333334,73,91100,1.29,121625,,,
0.59,1648,0.837648,73,91200,1.39,121764,,,
0.76,1650,0.837448,73,91300,1.5,121914,,,
0.38,1652,0.8372733333333333,73,91400,1.31,122045,,,
0.47,1654,0.8370933333333332,73,91500,1.35,122180,,,
0.43,1656,0.8369133333333334,73,91600,1.35,122315,,,
